Id,SalePrice,,s,SalePrice_stack,,+us,SalePrice_stack,,+ss,SalePrice_stack,,#VALUE!,,,SalePrice_xg,SalePrice_lgbm,,#VALUE!,#VALUE!,#VALUE!,,Best,Bad,SalePrice_stack,New SalePrice
2198,155661.6484,,,154279.5772,,,155072.4656,,,155062.2357,,154804.7595,,,163479.4844,154516.424,,155695.0903,155622.034,155455.8076,,155661.6484,154500.4844,155964.4247,156874.4847
2199,177813.104,,,175364.8699,,,176067.0162,,,176318.1599,,175916.682,,,175885.6094,191776.6499,,177904.7478,177153.9921,177069.4568,,177813.104,167221.0156,174469.5718,177278.0396
2200,148813.0752,,,149533.6911,,,150196.4464,,,150043.433,,149924.5235,,,150339.375,144018.6088,,148827.2813,149774.0028,149756.9889,,148813.0752,152735.875,150668.3188,149621.5207
2201,140887.0575,,,140525.7656,,,141331.5872,,,141465.877,,141107.7432,,,147081.1406,136580.5441,,140917.2886,141401.4829,141502.3735,,140887.0575,143693.8594,140339.6732,140787.0247
2202,212525.5681,,,215204.6532,,,216457.9626,,,216636.4868,,216099.7009,,,206977.2188,205830.9825,,212564.4875,215050.4219,215613.2482,,212525.5681,209301.4063,217672.349,214291.8757
2203,136253.8107,,,133427.2205,,,130297.2931,,,130337.0857,,131353.8664,,,138253.9844,148083.2046,,136349.6327,132099.2753,131620.2366,,136253.8107,137744.5313,130991.459,134644.5996
2204,181903.1195,,,182040.4538,,,179801.1421,,,179806.8501,,180549.482,,,174471.5781,188984.3481,,181946.7066,180070.897,179998.9614,,181903.1195,186128.7188,178452.0729,179434.8415
2205,119339.4198,,,119185.6775,,,119742.4893,,,119623.0743,,119517.0803,,,121240.1563,118177.1921,,119342.5765,119737.7551,119631.6342,,119339.4198,118329.8828,118830.2154,119093.753
2206,140054.4283,,,141014.1287,,,141631.1904,,,141523.3148,,141389.5446,,,141976.5625,133824.7703,,140080.09,141108.917,141161.05,,140054.4283,139175.9063,141215.3424,140220.9396
2207,221682.6969,,,216620.0523,,,217714.812,,,217964.9724,,217433.2789,,,230290.0625,237689.2206,,221830.9291,219993.2881,219567.4393,,221682.6969,221363.8594,215233.9508,220860.6603
2208,254161.7275,,,256958.8623,,,254412.0051,,,254485.5852,,255285.4842,,,246611.8594,248899.2114,,254197.8643,253480.0993,253812.5802,,254161.7275,254743.6875,255388.2611,253098.4457
2209,243323.4319,,,246325.8843,,,247598.3775,,,247585.0952,,247169.7857,,,230573.7813,242494.8937,,243388.4203,246049.4119,246480.0194,,243323.4319,244811.2813,251369.8622,246919.2079
2210,120000.2209,,,119293.4822,,,119386.4455,,,119350.7348,,119343.5542,,,119272.1797,124106.9537,,120012.3076,119708.8825,119584.618,,120000.2209,117798.3203,119228.8428,119967.0612
2211,113983.2378,,,114212.0609,,,114989.4736,,,115054.5409,,114752.0252,,,114192.3125,112714.6434,,113984.486,114774.4342,114894.4346,,113983.2378,116831.6719,113721.8221,113641.3196
2212,118056.9788,,,119081.884,,,117734.4961,,,117646.4842,,118154.2881,,,117053.5,114361.4992,,118069.5687,117450.7166,117452.5857,,118056.9788,119043.5391,118096.0253,117379.468
2213,106193.7898,,,106126.9769,,,106586.7757,,,106555.8717,,106423.2081,,,104591.1875,108138.0327,,106198.2668,106555.6725,106536.7455,,106193.7898,107592.7422,105349.5544,105654.0717
2214,137497.2554,,,139951.3788,,,140625.8897,,,140520.1622,,140365.8102,,,130417.3281,133474.3145,,137549.7115,139410.6801,139662.7281,,137497.2554,141021.0156,138879.0223,136799.0624
2215,98251.91636,,,98004.64295,,,96808.43876,,,96705.7767,,97172.9528,,,99858.96875,97814.20598,,98254.22627,97092.37956,96918.85777,,98251.91636,101491.0469,96852.26783,97447.56408
2216,143396.7778,,,144478.2197,,,142903.138,,,142925.5586,,143435.6388,,,146794.7188,135251.102,,143441.6269,142639.9061,142735.2938,,143396.7778,145482.9688,141899.5525,141636.561
2217,64726.72876,,,65463.36382,,,65748.16929,,,65783.57905,,65665.03739,,,66893.57813,59408.34154,,64769.64262,65384.55997,65520.31713,,64726.72876,72276.67188,65568.48983,64843.23122
2218,75378.03502,,,77267.3675,,,75976.84505,,,76005.58093,,76416.59782,,,62832.07422,80562.89935,,75596.40328,75377.73489,75574.77151,,75378.03502,72276.67188,77250.47444,75584.57853
2219,71916.92162,,,72868.88368,,,71682.65404,,,71671.26766,,72074.26846,,,65850.69531,73866.96273,,71965.86728,71427.31854,71490.0238,,71916.92162,72276.67188,71472.08279,70988.10686
2220,72590.50205,,,76236.06398,,,75202.6805,,,75225.78164,,75554.84204,,,58250.35938,71969.90791,,72898.28488,73789.72394,74214.21684,,72590.50205,72276.67188,76501.74133,73084.2598
2221,319055.7551,,,318160.9111,,,319074.1378,,,319979.5849,,319071.5446,,,324212.1875,318123.4736,,319062.987,319367.2547,320098.4095,,319055.7551,321836.7188,317546.2745,318632.7413
2222,278317.0209,,,276602.4046,,,277780.253,,,278181.6337,,277521.4304,,,273296.5,291722.308,,278374.5044,278442.3341,278614.4108,,278317.0209,283250.25,276870.586,278562.233
2223,297111.4749,,,293768.6109,,,294405.4697,,,294605.7915,,294259.9574,,,299153.6563,311083.1385,,297173.5469,295905.2795,295657.0521,,297111.4749,297817.1875,295418.7757,298328.6646
2224,208620.7988,,,205879.4097,,,206638.4118,,,206507.3745,,206341.732,,,219412.1563,210990.5511,,208675.9929,207837.2237,207376.7725,,208620.7988,209458.1563,207700.173,209950.528
2225,120366.9686,,,120686.3543,,,121289.347,,,121287.3118,,121087.671,,,114869.0703,124577.8336,,120397.4836,121070.1217,121130.9258,,120366.9686,121900.8906,120616.345,120348.4778
2226,190916.7586,,,190053.7532,,,194048.4368,,,194088.1703,,192730.1201,,,198783,187279.6848,,190947.03,193906.0436,193982.4875,,190916.7586,188060.375,188319.2317,189732.8661
2227,198845.1916,,,195606.9453,,,194952.5859,,,194800.172,,195119.9011,,,200920.2969,212463.077,,198932.3678,196596.0601,195989.3235,,198845.1916,201425.6406,197139.3387,200005.0436
2228,262561.9838,,,263494.6531,,,262429.0613,,,262136.4144,,262686.7096,,,268929.375,252138.1897,,262606.3919,262163.7222,261976.1512,,262561.9838,260572.4844,260690.5559,260643.5238
2229,253869.2383,,,253141.3761,,,250469.1879,,,250644.2558,,251418.2733,,,263263.4063,248112.4403,,253905.3403,251199.8109,251148.6226,,253869.2383,251280.25,251472.3402,252737.0159
2230,151582.81,,,153327.8744,,,153117.7078,,,153152.6032,,153199.3951,,,146575.5,148607.1448,,151606.9088,152344.0139,152596.4752,,151582.81,151486.4375,153644.308,151828.4135
2231,215969.6737,,,215976.6625,,,213725.5044,,,213755.4752,,214485.8807,,,214550.9375,217364.8292,,215971.0287,214038.0375,213975.7161,,215969.6737,216715.9531,213626.5442,214325.9479
2232,181340.4551,,,182333.0419,,,183010.6479,,,182853.7528,,182732.4809,,,179801.9844,178291.9052,,181347.2128,182455.7295,182473.072,,181340.4551,180951.9531,185025.2021,183231.7261
2233,180534.9697,,,180771.3571,,,181670.963,,,181708.9821,,181383.7674,,,174256.2344,185901.1858,,180563.563,181448.0476,181545.9549,,180534.9697,186172.0469,182565.8583,181819.7142
2234,238466.8202,,,239580.7429,,,237055.4003,,,236983.4095,,237873.1842,,,239059.4844,232757.9395,,238479.1336,236894.864,236875.9397,,238466.8202,239759.0625,240111.0541,238850.3546
2235,224604.0559,,,226464.2328,,,227289.5699,,,226893.7827,,226882.5285,,,212444.2188,228493.6204,,224665.6388,226334.6789,226251.2964,,224604.0559,227510.9531,225926.1557,224288.9868
2236,265427.6274,,,261809.3144,,,258837.5425,,,258940.0076,,259862.2882,,,279560.4688,268679.4764,,265502.5119,260977.0827,260458.0041,,265427.6274,264656.75,260845.2646,264827.677
2237,332310.7706,,,325342.3346,,,321189.4368,,,321250.7658,,322594.1791,,,351082.9688,347240.2863,,332488.1225,325105.5435,324041.8519,,332310.7706,339048.0625,323515.5429,331209.3722
2238,189561.2054,,,188646.5041,,,186520.8055,,,186662.3062,,187276.5386,,,194862.7031,188613.7744,,189574.0245,187251.2462,187169.8995,,189561.2054,186240.2344,186753.6602,188249.0345
2239,112336.8745,,,110782.7054,,,111646.5277,,,111511.4587,,111313.5639,,,116927.9766,115175.7388,,112363.4511,112263.2739,111965.4986,,112336.8745,112453.9688,107770.2042,110254.701
2240,156951.921,,,155109.9945,,,155168.394,,,155110.2647,,155129.5511,,,161690.4844,160980.7865,,156977.6868,156031.8078,155732.8018,,156951.921,156783.4844,156005.5103,157604.5494
2241,156977.5933,,,156785.1586,,,157512.5342,,,157815.4103,,157371.0343,,,158979.0313,155891.0634,,156980.1252,157501.686,157777.374,,156977.5933,163447.2188,156657.7698,156890.9538
2242,126713.7199,,,124458.2703,,,124556.7882,,,124501.045,,124505.3678,,,133315.4375,130968.2361,,126763.3403,125618.695,125265.1241,,126713.7199,125169.0703,124629.1856,126882.9817
2243,128525.661,,,127221.6576,,,127413.5261,,,127365.3964,,127333.5267,,,130499.0703,132751.6071,,128542.7619,128003.1798,127791.3906,,128525.661,127875.2969,128667.3991,129554.7818
2244,102864.8674,,,102753.4114,,,102983.1383,,,103009.3279,,102915.2926,,,106570.7109,99791.42774,,102881.7088,103010.8487,103026.5021,,102864.8674,102302.2734,103786.3827,103604.7895
2245,97824.61417,,,97334.983,,,97423.61095,,,97647.0693,,97468.55441,,,101250.7109,96753.67419,,97835.14587,97644.61238,97782.58162,,97824.61417,97546.55469,98672.20772,98771.20395
2246,143282.8864,,,142533.2048,,,143140.6167,,,143218.5821,,142964.1345,,,144673.7188,145422.1624,,143287.6255,143407.642,143401.5179,,143282.8864,145163.2344,144291.6955,144518.5698
2247,109469.0433,,,109611.7161,,,108901.9039,,,108990.8699,,109168.1633,,,107969.1484,110317.1477,,109471.1457,108935.6781,109006.0977,,109469.0433,110710.8359,110348.9867,109987.2359
2248,122234.4004,,,120623.394,,,121048.0685,,,121024.5217,,120898.6614,,,126707.7188,125450.5249,,122260.1124,121752.416,121529.9817,,122234.4004,122320.125,122158.5907,123334.7504
2249,119384.804,,,116788.6172,,,117702.5903,,,117635.5117,,117375.5731,,,126966.5781,124385.08,,119454.7808,118818.8438,118439.5434,,119384.804,121010.9688,117671.3175,120072.6726
2250,130758.7176,,,128124.6973,,,128576.8113,,,128541.0471,,128414.1852,,,138010.9219,136229.3468,,130823.3284,129772.8765,129398.9559,,130758.7176,133174.1406,128724.0861,131242.901
2251,97478.10962,,,95042.81135,,,93818.46813,,,94160.30999,,94340.52982,,,106278.3047,100611.0774,,97563.37525,95166.13934,95088.7481,,97478.10962,94748.875,91723.7425,95240.02745
2252,176576.5208,,,179672.2212,,,174998.9786,,,174893.4251,,176521.5417,,,169984.8281,169134.3218,,176638.4273,174237.4621,174360.0401,,176576.5208,179645.5,178198.2993,175606.6824
2253,151358.4547,,,152123.698,,,152130.9496,,,151962.3964,,152072.348,,,149077.6875,150099.6593,,151363.1906,151775.0309,151725.0241,,151358.4547,151446.2813,153278.0824,152171.2609
2254,177637.5945,,,178583.9712,,,178708.9931,,,178556.7694,,178616.5779,,,173063.6406,177866.8,,177648.3459,178254.8649,178247.6145,,177637.5945,176937.9375,179750.3737,178464.8285
2255,190392.3139,,,190572.0434,,,190537.6008,,,190315.4822,,190475.0421,,,190212.5938,189734.8607,,190392.5485,190458.6585,190281.3067,,190392.3139,187804.25,190845.9682,190584.2975
2256,178555.6196,,,176338.2503,,,176470.9761,,,176220.4555,,176343.2273,,,184153.8594,183523.5752,,178588.3904,177502.4599,176982.2817,,178555.6196,178538.2344,177157.4126,179161.8052
2257,208220.1938,,,207331.756,,,208174.774,,,207683.0007,,207729.8436,,,209462.5469,211156.8904,,208225.1448,208473.6662,207945.6725,,208220.1938,206498.3125,207012.4051,208001.6
2258,159966.2988,,,159347.5071,,,162061.2499,,,162018.5461,,161142.4343,,,160495.5469,162348.6814,,159969.8892,161971.7709,161958.9029,,159966.2988,158001.25,160278.3685,160621.4922
2259,177801.448,,,175264.548,,,175331.9939,,,175112.4688,,175236.3369,,,185496.2813,182247.1672,,177846.7009,176527.5562,175988.3943,,177801.448,175239.9844,174958.609,177632.5447
2260,156815.3119,,,158057.848,,,158762.217,,,158808.756,,158542.9404,,,157026.4844,150941.4103,,156835.6778,158093.2593,158326.2752,,156815.3119,155513.9844,160680.0336,158671.2078
2261,181101.1073,,,179060.5285,,,179872.432,,,179891.7518,,179608.2374,,,181592.9688,190418.3091,,181144.0616,180731.081,180503.1405,,181101.1073,182881.8438,178110.6961,180479.1809
2262,205626.6377,,,205202.2204,,,206136.0239,,,206231.9221,,205856.7222,,,209404.8281,203872.8853,,205633.2113,206206.4205,206272.6156,,205626.6377,204037.8438,203673.8799,204563.3734
2263,382167.4974,,,382675.2179,,,384014.1468,,,383828.5536,,383505.9728,,,357722.5,405760.9672,,382395.1726,383696.0089,383619.8716,,382167.4974,385876.625,384410.6289,383609.9642
2264,500205.8805,,,507672.0006,,,509440.795,,,511087.5013,,509400.0989,,,475844.4063,490687.4804,,500350.1834,505776.3157,508305.3455,,500205.8805,500853.5938,509615.9777,501710.9705
2265,173414.5352,,,173899.6213,,,173637.1845,,,173733.5535,,173756.7864,,,170119.7656,174483.6048,,173420.2405,173450.2146,173590.3666,,173414.5352,178096.0781,172175.5812,172213.4143
2266,295521.2241,,,295886.8846,,,296946.6323,,,296897.2519,,296576.9229,,,292089.75,297272.3566,,295525.1352,296629.4512,296675.632,,295521.2241,291063.9375,295162.1336,295017.8119
2267,377145.7247,,,371821.542,,,372823.578,,,372869.2631,,372504.7944,,,382030.7813,397864.2711,,377259.3373,375220.9307,374577.0894,,377145.7247,377029.4375,366772.7595,373725.1934
2268,418572.1532,,,420351.1518,,,421904.3718,,,422777.2806,,421677.6014,,,404754.4688,424378.2144,,418615.7088,420877.0475,421956.1867,,418572.1532,426348.4688,418403.3302,417252.2352
2269,148874.112,,,150340.8956,,,150987.5033,,,150811.3063,,150713.235,,,146822.7188,144203.0397,,148892.4907,150221.0559,150281.4636,,148874.112,152349.3438,150916.8256,149295.6421
2270,196522.857,,,195492.2952,,,195699.3271,,,195571.9985,,195587.8736,,,198033.875,199867.573,,196529.8238,196154.5226,195909.871,,196522.857,194565.9531,195083.2261,196243.4762
2271,217288.9676,,,218265.4744,,,215172.1016,,,215112.2823,,216183.2861,,,222908.4375,207424.887,,217335.8308,215171.3401,215117.7203,,217288.9676,213234.8281,214602.6452,214771.8503
2272,196312.9798,,,196734.3505,,,196871.4345,,,196833.8746,,196813.2199,,,195308.0938,195358.4159,,196314.0218,196656.0893,196683.8126,,196312.9798,198303.5625,195508.2748,195455.7696
2273,167305.0472,,,166511.4048,,,167245.3208,,,167318.7028,,167025.1428,,,167969.1875,170382.5476,,167310.7436,167515.5973,167504.4192,,167305.0472,161567.9375,164251.9605,165729.1334
2274,180845.8883,,,182399.1716,,,183207.1307,,,183274.49,,182960.2641,,,180124.125,174466.4798,,180868.0108,182379.4747,182676.5712,,180845.8883,176791.0313,180486.8835,179529.4095
2275,160257.521,,,161419.7287,,,161998.6694,,,162185.9533,,161868.1172,,,158741.0156,156423.6516,,160268.5102,161380.3824,161725.5914,,160257.521,168664.5625,162796.1772,161232.0241
2276,190965.3567,,,189719.5925,,,190307.4361,,,190329.4374,,190118.822,,,199978.8125,188013.776,,191002.603,190823.8762,190696.1231,,190965.3567,188701.7344,190633.9867,191642.6794
2277,181329.2147,,,181943.0397,,,182681.4333,,,182583.2678,,182402.5803,,,179788.6094,180021.3171,,181331.6167,182292.7275,182315.4373,,181329.2147,185812.1406,182658.3006,181832.301
2278,149681.1675,,,151778.2742,,,153051.886,,,153017.4797,,152615.88,,,148785.9531,141115.3432,,149729.9864,151917.7127,152210.7965,,149681.1675,151209.1563,152347.3115,150128.3141
2279,123339.8561,,,123463.0693,,,124356.362,,,124406.1931,,124075.2081,,,123154.2422,122951.4201,,123339.9979,124173.8677,124270.8569,,123339.8561,124567.1016,124128.3058,123805.6638
2280,118496.7236,,,117707.6986,,,118843.4095,,,118848.3442,,118466.4841,,,121049.8672,119670.8657,,118503.499,119055.7835,118999.5465,,118496.7236,121368.3359,118587.5211,119119.3751
2281,170159.1363,,,169785.6115,,,169864.392,,,169805.1012,,169818.3682,,,163665.5781,178733.7809,,170209.8319,170051.3322,169944.5591,,170159.1363,174022.0781,169974.492,170342.0494
2282,189179.1649,,,189054.2242,,,189247.1394,,,189325.2395,,189208.8677,,,181273.3906,198039.3268,,189234.8645,189304.4301,189358.3514,,189179.1649,191461.4531,188188.1351,188628.6034
2283,104329.3628,,,104311.9728,,,104476.3348,,,104345.6473,,104377.985,,,106689.3828,102100.9253,,104336.9272,104464.9695,104350.598,,104329.3628,103499.1172,105476.2317,105151.9092
2284,110334.1613,,,110145.2787,,,110329.7663,,,110335.9383,,110270.3278,,,110088.4844,111468.0148,,110335.1699,110392.554,110380.1695,,110334.1613,112122.8516,110663.53,110697.9466
2285,137560.5341,,,134901.7537,,,134974.9356,,,134994.4106,,134957.0333,,,146965.6094,141035.2213,,137631.3522,136238.5028,135895.0111,,137560.5341,136472,136107.8662,138475.6314
2286,123175.1142,,,123534.3894,,,122066.791,,,121912.0149,,122504.3985,,,122226.375,122455.3635,,123176.3334,122105.162,121954.9004,,123175.1142,125642.3203,123862.4269,123405.9604
2287,359476.4168,,,364492.1648,,,365915.3862,,,365652.5001,,365353.3503,,,350434.6875,345661.1836,,359558.896,363413.9431,363892.0436,,359476.4168,365894.625,362173.9525,357936.1513
2288,272330.0392,,,275928.4627,,,276911.235,,,276524.6555,,276454.7844,,,257078.3281,271344.5167,,272413.3506,275133.2612,275293.3322,,272330.0392,274619.0313,274887.0941,271684.3934
2289,377490.0181,,,369552.1156,,,370176.8043,,,370234.3637,,369987.7612,,,405146.0625,388393.1306,,377717.3599,373899.7952,372887.887,,377490.0181,368590.6875,373438.2924,380437.6844
2290,460592.0546,,,456992.4291,,,458050.0138,,,458014.6169,,457685.6866,,,481082.2188,457419.7151,,460669.9905,459618.1472,459138.2519,,460592.0546,466906.9375,462830.45,464756.6082
2291,329714.798,,,332137.6743,,,333332.5273,,,333115.8303,,332862.0107,,,326287.2813,321986.5734,,329737.4502,332045.1433,332217.94,,329714.798,335031.2188,332997.6541,330339.4376
2292,443199.2321,,,441745.8458,,,442762.5721,,,443573.3782,,442693.9321,,,430471.25,463351.7001,,443295.5346,443343.4186,443907.1879,,443199.2321,448653.125,444932.5235,445526.2129
2293,486757.1759,,,488656.8152,,,489592.1087,,,489846.418,,489365.114,,,495114.7813,469920.6195,,486815.0808,488601.6915,489113.5462,,486757.1759,481797.5625,494415.0869,490845.8725
2294,402450.0993,,,403291.8926,,,403802.8942,,,404013.3603,,403702.7157,,,402136.5938,398855.3495,,402453.1163,403339.925,403661.6214,,402450.0993,397386.375,400121.3868,400233.7653
2295,479283.5697,,,485449.7061,,,486838.3748,,,487041.2776,,486443.1195,,,457279.1563,473255.2078,,479394.9488,483818.4078,484863.868,,479283.5697,497115.1875,482053.3555,477017.505
2296,287393.3195,,,285001.7721,,,286053.6377,,,285737.0215,,285597.4771,,,306702.7188,280008.6824,,287507.9506,287075.9265,286498.8894,,287393.3195,285333.25,290090.9418,291070.3718
2297,330983.411,,,336878.7593,,,338554.7476,,,338396.6318,,337943.3796,,,322365.6875,312955.1838,,331113.2622,335629.5439,336323.0122,,330983.411,336086.9688,341260.8311,334180.7148
2298,335322.4798,,,342504.1574,,,343580.0138,,,343461.8274,,343181.9995,,,315926.8125,322396.5084,,335501.4083,340161.4443,341031.8107,,335322.4798,347292.3438,339362.2688,333302.0879
2299,377478.8264,,,373826.7798,,,374272.7962,,,374481.5688,,374193.715,,,388878.5938,383419.7998,,377523.5049,375935.4923,375648.3316,,377478.8264,374047.2188,370996.5105,375542.3203
2300,334653.2316,,,333752.6289,,,334689.4843,,,334461.0168,,334301.0433,,,340333.5,333231.8665,,334661.6452,334982.5322,334693.1835,,334653.2316,336944.1563,331404.2612,333017.7902
2301,301049.4758,,,306500.5785,,,307872.8715,,,307697.7355,,307357.0618,,,292940.3125,284529.4593,,301170.8707,305193.5535,305801.4505,,301049.4758,304477.625,306093.1777,300885.6901
2302,244711.9035,,,246270.3162,,,247156.4585,,,246606.1079,,246677.6275,,,243766.8594,238489.5973,,244727.6898,246312.5063,246058.3199,,244711.9035,245773.2031,247508.9208,245594.7154
2303,239289.5438,,,241944.1839,,,242855.7467,,,242470.788,,242423.5729,,,236337.6719,230119.8981,,239329.5642,241507.9721,241546.5877,,239289.5438,234418.4219,242835.8859,239953.7572
2304,241205.5513,,,243365.2488,,,244342.3843,,,243916.2442,,243874.6257,,,240347.875,232203.1611,,241238.3295,243213.023,243152.1716,,241205.5513,244438.0156,245724.7101,242889.9548
2305,194765.8967,,,197767.647,,,198808.4739,,,198567.1525,,198381.0911,,,187253.5938,188624.4421,,194819.0583,197286.75,197504.339,,194765.8967,199039.6563,199528.6789,196051.7826
2306,191195.6721,,,193961.9082,,,194885.2193,,,194618.8219,,194488.6498,,,182217.5,187608.8285,,191247.285,193489.1316,193648.2562,,191195.6721,195948.9531,195234.9655,192138.4271
2307,198669.7757,,,202789.1975,,,202265.9753,,,201995.0236,,202350.0655,,,185653.0781,193182.2233,,198777.7334,200467.2098,200737.2863,,198669.7757,201834.8438,204144.5261,199726.4646
2308,221445.6644,,,220251.7372,,,221261.0467,,,220909.2688,,220807.3509,,,227991.625,220582.9726,,221462.4057,221684.722,221247.0718,,221445.6644,225551.5,221406.6104,222270.8193
2309,285427.0057,,,287475.654,,,288638.4958,,,288577.0458,,288230.3985,,,283574.5625,277861.2034,,285448.3227,287529.61,287791.1295,,285427.0057,286419.4375,288606.1398,286239.6659
2310,208240.6977,,,209131.4183,,,209944.6877,,,209656.3797,,209577.4952,,,209128.8125,203266.8626,,208251.3441,209420.1287,209310.5255,,208240.6977,207815.6406,209029.1367,208179.7473
2311,198671.1093,,,200314.6827,,,200503.6297,,,200358.8128,,200392.375,,,190332.1719,199553.5158,,198703.131,199725.1196,199817.2159,,198671.1093,201176.2656,201047.3565,199216.0031
2312,174557.7619,,,172975.3558,,,173602.6066,,,173470.0798,,173349.3474,,,179500.6094,177120.4336,,174575.9055,174261.7147,173954.124,,174557.7619,177365.0313,173000.0971,174593.2248
2313,173811.9969,,,173965.0005,,,174454.402,,,174198.5192,,174205.9739,,,172225.4219,174694.25,,173813.4511,174315.1627,174124.6508,,173811.9969,175068.2656,173900.6515,173768.408
2314,172031.842,,,172484.1723,,,173141.1802,,,173002.9849,,172876.1125,,,183916.7344,158955.0832,,172169.6933,172902.4422,172846.2773,,172031.842,172143.3125,173356.8515,172780.5702
2315,178831.9616,,,179553.0496,,,180145.5879,,,179902.5892,,179867.0756,,,176648.4531,177674.3378,,178835.5534,179727.801,179628.4698,,178831.9616,181102.3125,180214.6558,179298.6793
2316,190516.0299,,,193230.0003,,,193983.0221,,,193793.1736,,193668.732,,,184791.0625,183871.485,,190560.3823,192631.7774,192846.9836,,190516.0299,194235.2188,194997.6906,191797.7663
2317,187685.2262,,,189617.9369,,,190327.935,,,190717.0883,,190220.9867,,,188975.6563,177701.2845,,187734.097,189349.4099,189979.2265,,187685.2262,187604.8438,190865.0254,188607.0601
2318,180503.6732,,,181752.2719,,,180034.22,,,179924.8312,,180570.441,,,178733.125,176520.7166,,180514.6666,179697.1981,179695.0401,,180503.6732,181369.0156,180161.5846,179401.1874
2319,182041.9558,,,183103.0745,,,183726.6398,,,183493.9635,,183441.2259,,,185482.4844,173884.398,,182077.1845,183160.592,183112.9113,,182041.9558,180818.9375,182803.4159,181867.4239
2320,184353.8059,,,183667.6034,,,184521.5857,,,184100.1581,,184096.449,,,186012.1406,185917.6797,,184356.7954,184723.6511,184286.6333,,184353.8059,182138.7969,182468.624,183517.511
2321,231189.2453,,,226842.9075,,,227517.6302,,,227246.1032,,227202.2137,,,241386.3906,241928.4219,,231287.2572,229497.1989,228687.2335,,231189.2453,231647.375,229654.7574,233255.5544
2322,176833.6033,,,176597.3137,,,174957.3382,,,174848.9536,,175467.8685,,,179472.8906,175323.6439,,176837.5998,175299.0683,175103.885,,176833.6033,177022.1719,175896.3252,176346.9098
2323,186690.5207,,,188384.12,,,186389.2871,,,186642.5691,,187138.6587,,,180743.9531,184874.8286,,186711.7012,185888.1016,186259.2513,,186690.5207,185872.9375,188638.2173,186889.5701
2324,175095.2176,,,178030.4155,,,178504.9199,,,178399.7736,,178311.703,,,163599.1094,173410.1833,,175172.6848,177104.8816,177410.2609,,175095.2176,177089.875,179368.9911,176109.6885
2325,216278.1625,,,216712.675,,,214265.6967,,,214180.8919,,215053.0879,,,218343.625,212234.9137,,216285.6533,214408.9969,214291.7296,,216278.1625,214618.6719,216080.2649,215842.9674
2326,170760.1939,,,172957.8019,,,172831.1899,,,172928.9852,,172905.9923,,,163153.9688,168367.796,,170798.726,171841.3469,172212.1749,,170760.1939,170442.6094,173390.3013,171101.476
2327,206634.1601,,,206115.3938,,,206598.0829,,,206355.723,,206356.3999,,,204546.3438,211206.3689,,206643.6825,206777.0412,206507.7863,,206634.1601,206945.6406,206201.6944,206704.0946
2328,226805.4686,,,226393.7199,,,226901.8668,,,226648.4494,,226648.012,,,224799.4688,230777.9843,,226812.2219,227026.0271,226762.4771,,226805.4686,225840.5781,226047.1127,226569.5984
2329,190772.8557,,,190902.1011,,,191009.3704,,,190688.824,,190866.7652,,,190486.3438,190456.7888,,190772.9407,190934.0778,190667.0982,,190772.8557,189846.1406,191894.0771,191467.3254
2330,181086.455,,,179654.4051,,,179533.986,,,179456.5675,,179548.3195,,,186078.5,182880.1874,,181101.8867,180226.3361,179958.8451,,181086.455,179819.1406,181566.8419,182440.5928
2331,361723.951,,,359721.7515,,,355262.3431,,,355456.3558,,356813.4835,,,359778.0313,373223.3929,,361755.4397,356835.7148,356560.7915,,361723.951,363055.1875,357075.9306,359903.3674
2332,392148.3307,,,388284.3135,,,389241.5777,,,388938.1286,,388821.3399,,,406861.3438,395843.3488,,392204.7233,390937.0853,390179.5504,,392148.3307,374536.5938,390476.6622,393739.369
2333,318849.459,,,317528.4516,,,318669.296,,,318310.3381,,318169.3619,,,322143.5,321762.9566,,318855.8846,319129.0465,318674.6271,,318849.459,319626.5,319906.4177,320520.4632
2334,255958.6634,,,260568.4175,,,261583.2142,,,260996.9044,,261049.512,,,240577.6563,250558.1302,,256068.2602,259341.0693,259454.0032,,255958.6634,257853.9844,261144.4132,256471.4572
2335,274033.2717,,,278576.8194,,,279760.4111,,,279698.8421,,279345.3575,,,261857.6719,265590.9797,,274121.0713,277515.3592,278101.3905,,274033.2717,278567.25,280761.9405,275650.6577
2336,319876.5063,,,318003.9432,,,318883.306,,,318303.1294,,318396.7929,,,327047.125,321553.7094,,319892.8854,319641.7016,318902.8582,,319876.5063,325766.1875,316275.8307,318683.2082
2337,199403.8868,,,201296.3324,,,202032.2859,,,201606.8159,,201645.1448,,,197049.7188,193084.492,,199427.5643,201057.1606,200952.8449,,199403.8868,196879.7344,200398.208,198798.8784
2338,263881.7425,,,259902.9135,,,260780.9966,,,260338.7254,,260340.8785,,,281631.125,265417.3562,,263989.3117,262565.0507,261657.2769,,263881.7425,262474.2188,263007.6575,266162.6355
2339,220567.2125,,,221192.0013,,,221837.8475,,,221531.6254,,221520.4914,,,221096.7656,217153.3976,,220571.9254,221458.0602,221290.971,,220567.2125,214937.5938,221694.0098,220923.3322
2340,413013.7571,,,410312.6265,,,411170.8451,,,411364.8721,,410949.4479,,,413481.375,425374.2923,,413047.1887,412326.8235,412171.1683,,413013.7571,409529.9063,413853.2181,415525.6036
